ticker,profit,avg_return,start_price
MMM,16.929992999999996,0.0997524917525778,164.380005
ABT,23.59999099999999,0.07128245788249334,100.959999
ABBV,39.82000600000002,0.23005585896127914,95.650002
ABMD,95.90992599999993,0.1163980245161798,313.200012
ACN,232.66996800000007,0.3394460334683509,234.229996
ATVI,19.359994,0.07593654682965363,83.129997
ADBE,295.44998199999986,0.21406895041486093,463.51000999999997
AMD,41.740013000000005,0.27242619280479696,81.660004
AAP,89.78001199999991,0.18501834191640623,162.850006
AES,0.6199989999999964,0.012189347486083586,17.74
AFL,21.200009000000023,0.17546006423010285,37.139998999999996
A,23.909995999999992,0.09985919338808409,97.860001
APD,90.37002399999994,0.10903506331392747,286.350006
AKAM,20.510001999999986,0.06881546614299476,108.730003
ALK,11.999995999999989,0.1289781793923384,36.189999
ALB,59.710005999999964,0.27456249201213,92.199997
ARE,79.43000700000005,0.16575762222875645,173.759995
ALXN,11.379988999999966,0.07494230564644995,103.309998
ALGN,489.7098979999997,0.30557796659818653,306.070007
ALLE,48.79001600000004,0.11167693985341257,100.589996
ADS,25.20999900000001,0.17981593334734733,45.279999
LNT,18.50998700000001,0.12071518097940286,53.650002
ALL,58.80999900000003,0.1857363262265712,94.68
GOOGL,423.2698970000001,0.09871218941797122,1555.780029
GOOG,0.0,0.0,1558.599976
MO,9.749991999999992,0.13297133666144406,43.220001
AMZN,794.1599109999988,0.12723342832348128,3312.48999
AMCR,4.689999999999996,0.14409720053685618,11.08
AEE,28.41000200000002,0.1834106087430581,81.18
AAL,11.889999,0.38928283289615884,12.6
AEP,34.68000100000013,0.2146076895199832,81.550003
AXP,87.74001399999999,0.27915678264048016,96.66999799999999
AIG,25.060001999999997,0.2571135904224229,29.58
AMT,58.519961000000194,0.12774037939386407,252.55000299999998
AWK,48.44000300000002,0.16695726628857607,146.0
AMP,52.65997200000004,0.13272365957911925,156.5
ABC,0.0,0.0,102.839996
AME,53.79999599999998,0.1781299276709745,101.58000200000001
AMGN,50.49998399999993,0.10885170781515419,241.5
APH,31.655015000000006,0.16802944460819577,54.575001
ADI,87.71002099999998,0.19627998182240478,117.879997
ANSS,129.48004300000002,0.12786478345210192,320.47000099999997
ANTM,162.07001100000014,0.1372035316962674,282.450012
AON,78.850007,0.12224952887667902,196.419998
AOS,16.609992999999996,0.09415974239287594,49.509997999999996
APA,2.58,0.3014018691588785,15.25
AIV,3.4343749999999993,0.8213444938529948,4.745993
AAPL,29.290003,0.08370710316962825,115.5625
AMAT,12.629996999999996,0.22034188764829024,66.43
APTV,80.070006,0.2886723924219894,87.239998
ADM,15.919998999999997,0.10573000151517718,44.310001
ANET,40.82998600000002,0.06824828451226105,219.460007
AJG,14.510001000000017,0.06691569618242499,107.379997
AIZ,34.45999899999997,0.12545133976773803,123.610001
T,4.759998000000007,0.08616440399853116,29.790001
ATO,41.32998699999993,0.11493476808545158,103.0
ADSK,118.48992800000008,0.21843857475911813,242.690002
ADP,56.28999299999998,0.12913688286282546,139.949997
AZO,388.660034,0.11391448149521649,1211.810059
AVB,52.22,0.18665205311874122,154.669998
AVY,21.08999700000001,0.14185778760823023,114.339996
BKR,-1.8999979999999965,-0.02992945123384248,16.459999
